60.1840411825666,24.82890257614183,0.348430880214453
60.1840411825666,24.82890257614183,0.34773853325436876
60.1840411825666,24.82890257614183,0.3470489322835275
60.1840411825666,24.82890257614183,0.34636206099753236
60.1840411825666,24.82890257614183,0.3456779032208089
60.1840411825666,24.82890257614183,0.34499644290533477
60.1840411825666,24.82890257614183,0.3443176641293856
60.1840411825666,24.82890257614183,0.3436415510962943
60.1840411825666,24.82890257614183,0.3429680881332262
60.1840411825666,24.82890257614183,0.34229725968996766
60.1840411825666,24.82890257614183,0.3416290503377291
60.1840411825666,24.82890257614183,0.3409634447679628
60.1840411825666,24.82890257614183,0.34030042779119285
60.1840411825666,24.82890257614183,0.33963998433586073
60.1840411825666,24.82890257614183,0.3389820994471821
60.1840411825666,24.82890257614183,0.33832675828601927
60.18404746899398,24.82884784231412,0.33767394612776463
60.18404746899398,24.82884784231412,0.3370236483612382
60.18404746899398,24.82884784231412,0.33635411902669193
60.18404746899398,24.82884784231412,0.3356872445845713
60.18404746899398,24.82884784231412,0.33502300927490924
60.18404746899398,24.82884784231412,0.33436139746223165
60.18404746899398,24.82884784231412,0.33370239363433013
60.18404746899398,24.82884784231412,0.33304598240104966
60.18404746899398,24.82884784231412,0.3323921484930911
60.18404746899398,24.82884784231412,0.33174087676082636
60.18404746899398,24.82884784231412,0.33109215217312893
60.18404746899398,24.82884784231412,0.33044595981621727
60.18404746899398,24.82884784231412,0.32980228489251157
60.18404746899398,24.82884784231412,0.32916111271950493
60.18404746899398,24.82884784231412,0.32852242872864673
60.18404746899398,24.82884784231412,0.32788621846423843
60.18404746899398,24.82884784231412,0.3272524675823442
60.18405668908747,24.82878916899193,0.326621161849712
60.18405668908747,24.82878916899193,0.32624763491513226
60.18405668908747,24.82878916899193,0.3252946779059299
60.18405668908747,24.82878916899193,0.324347271785594
60.18405668908747,24.82878916899193,0.3234053681948261
60.18405668908747,24.82878916899193,0.3224689193344426
60.18405668908747,24.82878916899193,0.3215378779572881
60.18405668908747,24.82878916899193,0.32061219736029006
60.18405668908747,24.82878916899193,0.3196918313766486
60.18405668908747,24.82878916899193,0.31877673436816173
60.18405668908747,24.82878916899193,0.31786686121768176
60.18405668908747,24.82878916899193,0.3169621673216998
60.18405668908747,24.82878916899193,0.3160626085830572
60.18405668908747,24.82878916899193,0.315168141403781
60.18405668908747,24.82878916899193,0.31427872267803997
60.18405668908747,24.82878916899193,0.3133943097852198
60.18405668908747,24.82878916899193,0.3125148605831153
60.184036279153254,24.828684059926147,0.295738020138574
60.184036279153254,24.828684059926147,0.2954683072056963
60.184036279153254,24.828684059926147,0.29519908578069515
60.184036279153254,24.828684059926147,0.2949303545212542
60.184036279153254,24.828684059926147,0.2946621120899402
60.184036279153254,24.828684059926147,0.2943943571541814
60.184036279153254,24.828684059926147,0.29412708838624513
60.184036279153254,24.828684059926147,0.293860304463216
60.184036279153254,24.828684059926147,0.29359400406697367
60.184036279153254,24.828684059926147,0.2933281858841719
60.184036279153254,24.828684059926147,0.2930628486062163
60.184036279153254,24.828684059926147,0.2927979909292432
60.184036279153254,24.828684059926147,0.292533611554098
60.184036279153254,24.828684059926147,0.38478545946900033
60.184036279153254,24.828684059926147,0.38443864711911907
60.184036279153254,24.828684059926147,0.3840924593796111
60.184036279153254,24.828684059926147,0.38374689456460614
60.184036321062756,24.82859747486638,0.38340195099429514
60.184036321062756,24.82859747486638,0.3829786890556672
60.184036321062756,24.82859747486638,0.38255636061834475
60.184036321062756,24.82859747486638,0.3821349625974836
60.184036321062756,24.82859747486638,0.38171449192181667
60.184036321062756,24.82859747486638,0.3812949455335795
60.184036321062756,24.82859747486638,0.3808763203884364
60.184036321062756,24.82859747486638,0.38045861345540627
60.184036321062756,24.82859747486638,0.38004182171678985
60.184036321062756,24.82859747486638,0.3796259421680971
